numbers,Fe-Fe bond,Fe-C bond,1-fold,2-fold,3-fold,4-fold,5-fold,location,ads,ads(mass),Eb(eV)
103,2.424710509,2.347432077,2,17,69,13,2,1,8,16,-4.214528261
104,2.427511206,2.347519168,2,19,68,13,2,1,8,16,-4.222396456
105,2.427430641,2.348237739,2,18,70,13,2,1,8,16,-4.215491998
106,2.42865355,2.348698578,2,18,71,13,2,1,8,16,-4.205365255
107,2.425403864,2.34238524,3,20,69,13,2,1,8,16,-4.237974679
108,2.424896227,2.343507031,3,20,70,13,2,1,8,16,-4.236963223
109,2.423723071,2.34943017,3,20,71,13,2,1,8,16,-4.248614725
110,2.424803386,2.345716735,3,20,72,13,2,1,8,16,-4.250659447
111,2.425829788,2.339049184,3,21,73,12,2,1,8,16,-4.241420397
112,2.426637415,2.343654867,3,22,73,12,2,1,8,16,-4.238558083
113,2.426730046,2.343428501,3,23,73,12,2,1,8,16,-4.2333993
114,2.425951077,2.343202643,3,25,72,12,2,1,8,16,-4.225887396
115,2.427625384,2.345867855,3,24,73,12,2,1,8,16,-4.255466929
116,2.425942119,2.345945307,3,25,73,12,2,1,8,16,-4.254199486
117,2.426502822,2.345944005,3,24,76,12,1,1,8,16,-4.251774712
118,2.428999305,2.339179909,3,23,77,13,1,1,8,16,-4.249546587
119,2.430222284,2.344885951,3,23,78,13,1,1,8,16,-4.246308914
120,2.431237532,2.34426668,3,24,78,13,1,1,8,16,-4.243366772
121,2.431513764,2.336500659,3,24,79,13,1,1,8,16,-4.230747271
122,2.433090049,2.336951009,3,25,79,13,1,1,8,16,-4.231767915
123,2.434782129,2.330885409,3,27,79,12,1,1,8,16,-4.249804772
124,2.435515551,2.330639445,3,28,79,11,2,1,8,16,-4.26445389
125,2.434573485,2.329147492,3,30,79,11,1,1,8,16,-4.254233991
127,2.433896393,2.367347394,3,29,81,13,0,1,8,16,-4.317827351
128,2.43461918,2.361171401,3,29,81,12,1,1,8,16,-4.362546706
129,2.433090177,2.359274942,3,30,81,12,1,1,8,16,-4.361831418
130,2.434383989,2.365130471,3,30,82,12,1,1,8,16,-4.354877491
131,2.43462994,2.364907257,3,30,83,12,1,1,8,16,-4.353701051
132,2.43557872,2.365795508,3,30,85,11,1,1,8,16,-4.368513447
133,2.434720591,2.361692943,3,30,87,10,1,1,8,16,-4.366842624
134,2.436902875,2.363928738,2,30,89,10,1,1,8,16,-4.36916645
135,2.436697388,2.364622515,2,30,90,10,1,1,8,16,-4.367813374
136,2.437078335,2.364856013,2,31,90,10,1,1,8,16,-4.358271778
137,2.437278366,2.35907368,2,31,90,11,1,1,8,16,-4.35671952
138,2.437710871,2.353585055,2,32,90,11,1,1,8,16,-4.343737144
139,2.437893122,2.356064033,2,32,92,10,1,1,8,16,-4.319801113
140,2.437389407,2.359715964,3,33,91,10,1,1,8,16,-4.314671161
141,2.438217573,2.361520463,4,34,90,10,1,1,8,16,-4.308579616
142,2.438855182,2.355573432,4,34,91,10,1,1,8,16,-4.301308905
143,2.439211464,2.362853844,4,35,91,10,1,1,8,16,-4.304742147
144,2.43707815,2.357782013,4,34,93,10,1,1,8,16,-4.30766648
145,2.438909219,2.356987218,4,35,92,10,2,1,8,16,-4.30307684
146,2.44148462,2.357644604,4,36,92,10,2,1,8,16,-4.297174131
147,2.440685474,2.357456549,4,38,91,10,2,1,8,16,-4.295547349
148,2.439942447,2.361751666,4,38,92,10,2,1,8,16,-4.284364835
149,2.439591785,2.364411837,4,39,91,10,2,1,8,16,-4.295595575
150,2.4402552,2.363821631,4,39,91,11,2,1,8,16,-4.289089342
151,2.44045193,2.363563634,4,39,91,12,2,1,8,16,-4.280497981
152,2.439003715,2.363192882,4,40,92,12,1,1,8,16,-4.269754385
153,2.438798232,2.36412867,4,40,92,13,1,1,8,16,-4.266000481
154,2.441835068,2.360007317,4,44,89,12,2,1,8,16,-4.272482344
155,2.441394074,2.359993723,4,44,90,12,2,1,8,16,-4.262663626
156,2.441166245,2.355220568,4,44,91,12,2,1,8,16,-4.253645
157,2.440031215,2.371713262,4,45,91,12,2,1,8,16,-4.254296578
158,2.439318794,2.376493872,4,45,92,12,2,1,8,16,-4.248072997
162,2.439664477,2.380154377,4,46,94,12,2,1,8,16,-4.254724697
165,2.440704076,2.386462734,4,48,95,13,1,1,8,16,-4.254031349
166,2.440537965,2.384056853,4,48,96,13,1,1,8,16,-4.247958614
169,2.441866635,2.380277459,4,48,99,13,1,1,8,16,-4.236789824
182,2.445171481,2.379784648,3,56,104,13,1,1,8,16,-4.19412753
184,2.445594586,2.367317187,3,55,107,13,1,1,8,16,-4.21517919
188,2.445320488,2.368805606,3,56,109,12,2,1,8,16,-4.210013739
207,2.445604891,2.361981365,2,76,106,13,3,1,8,16,-4.233498742
223,2.451241583,2.374030541,2,85,104,13,4,1,8,16,-4.365783902
225,2.454235263,2.362659246,3,86,103,13,4,1,8,16,-4.393977154
238,2.458074595,2.375751569,3,92,106,12,6,1,8,16,-4.489134793
239,2.459523788,2.361917456,3,91,106,13,6,1,8,16,-4.517164428
1,2.425954134,2.363497436,0,0,0,1,0,1,8,16,-4.458008826
2,2.426705819,2.357941694,0,0,0,1,1,1,8,16,-3.83925083
3,2.429222591,2.34814189,0,0,0,1,2,1,8,16,-3.910133655
4,2.431630872,2.348747026,0,0,0,2,2,1,8,16,-3.984814433
5,2.431475831,2.348878424,0,0,1,2,2,1,8,16,-3.917520497
6,2.433178269,2.348017631,0,0,2,2,2,1,8,16,-3.998440191
7,2.432857791,2.348714776,0,0,3,2,2,1,8,16,-3.98686687
8,2.432905987,2.349074554,0,0,4,2,2,1,8,16,-3.936126803
9,2.432529886,2.349443354,0,0,5,2,2,1,8,16,-3.94093953
10,2.43385599,2.350043803,0,0,6,2,2,1,8,16,-3.953303309
41,2.418801512,2.335153683,2,1,32,5,1,1,8,16,-4.153465773
43,2.4200444,2.328673025,2,2,33,5,1,1,8,16,-4.13922287
44,2.419839743,2.32781209,2,2,34,5,1,1,8,16,-4.146305205
45,2.419298327,2.320070829,2,1,35,6,1,1,8,16,-4.170523201
46,2.419485417,2.320102206,3,1,35,6,1,1,8,16,-4.156191181
47,2.418448946,2.319339215,3,1,35,7,1,1,8,16,-4.190328426
48,2.417486826,2.315422003,3,1,36,7,1,1,8,16,-4.194508783
49,2.416666282,2.30786469,3,1,37,7,1,1,8,16,-4.195849047
50,2.416409894,2.307562005,3,1,38,7,1,1,8,16,-4.195644852
51,2.417198411,2.308786502,4,1,38,7,1,1,8,16,-4.168269425
52,2.417196423,2.322290475,4,1,40,6,1,1,8,16,-4.16813367
53,2.416787232,2.322674187,4,1,41,5,2,1,8,16,-4.15931622
54,2.419298415,2.322205841,4,2,40,7,1,1,8,16,-4.162998423
55,2.419277504,2.313699172,4,3,39,7,2,1,8,16,-4.143943428
56,2.420536371,2.300796534,4,1,43,6,2,1,8,16,-4.200925632
57,2.420646123,2.302335049,4,1,43,7,2,1,8,16,-4.198018239
58,2.419910859,2.314970198,4,1,45,6,2,1,8,16,-4.20109719
59,2.419472933,2.315709072,4,1,46,6,2,1,8,16,-4.186100446
60,2.419077597,2.316180788,4,2,47,5,2,1,8,16,-4.165337949
61,2.420140001,2.308841082,4,2,48,5,2,1,8,16,-4.153010166
62,2.419980755,2.323596084,4,3,48,5,2,1,8,16,-4.165906657
63,2.420266355,2.323596974,4,3,49,5,2,1,8,16,-4.159188088
64,2.420613026,2.323267091,4,3,50,5,2,1,8,16,-4.153908333
65,2.426014327,2.322482687,3,3,51,6,2,1,8,16,-4.191201086
66,2.427484924,2.322962616,3,4,51,6,2,1,8,16,-4.205917991
67,2.427972376,2.321116201,3,5,51,6,2,1,8,16,-4.199491583
68,2.42887551,2.316063758,3,4,53,7,1,1,8,16,-4.21124056
69,2.427442021,2.31701516,3,4,54,7,1,1,8,16,-4.236146181
70,2.426862308,2.3103618,3,4,55,7,1,1,8,16,-4.234228891
71,2.426714519,2.309623116,3,4,56,7,1,1,8,16,-4.23484189
72,2.424116461,2.319231517,3,4,57,7,1,1,8,16,-4.236620338
73,2.424045702,2.316954659,3,4,58,7,1,1,8,16,-4.226657753
74,2.423657346,2.317072874,3,4,58,8,1,1,8,16,-4.231888917
75,2.424257268,2.317853054,3,5,56,8,2,1,8,16,-4.280977911
76,2.423980507,2.318094395,3,6,56,8,2,1,8,16,-4.267062648
77,2.42369701,2.321188168,3,6,56,8,2,1,8,16,-4.320319211
78,2.424758103,2.316708817,3,7,56,8,2,1,8,16,-4.316585798
79,2.424882545,2.316059774,3,8,56,8,2,1,8,16,-4.307480447
80,2.425593598,2.3230653,3,8,56,9,2,1,8,16,-4.301923413
81,2.423955833,2.323575686,3,8,57,9,2,1,8,16,-4.308286373
82,2.422265929,2.325106438,3,9,57,9,2,1,8,16,-4.311089103
83,2.421994974,2.326126951,3,9,58,9,2,1,8,16,-4.310267407
84,2.422627431,2.326593708,3,9,59,9,2,1,8,16,-4.317441403
85,2.422429062,2.326910403,3,9,60,9,2,1,8,16,-4.31151457
86,2.424018743,2.321445436,2,10,61,9,2,1,8,16,-4.316587239
87,2.423855658,2.327809356,2,11,61,9,2,1,8,16,-4.300861378
88,2.421755456,2.333077079,2,11,62,9,2,1,8,16,-4.293559014
89,2.421397741,2.325377497,2,11,63,9,2,1,8,16,-4.293266474
90,2.42269193,2.325564453,2,12,63,9,2,1,8,16,-4.280856121
91,2.422486459,2.325525735,2,12,64,9,2,1,8,16,-4.281977811
92,2.422403589,2.324940793,2,13,64,9,2,1,8,16,-4.277226985
93,2.422793647,2.324498367,2,12,66,9,2,1,8,16,-4.297362326
94,2.424797258,2.324135164,2,11,67,10,2,1,8,16,-4.291273391
95,2.423903577,2.324202222,3,11,68,9,2,1,8,16,-4.275811788
96,2.424474358,2.324063215,3,12,68,9,2,1,8,16,-4.264526496
97,2.424707618,2.32405999,2,14,68,9,2,1,8,16,-4.260931081
98,2.423659902,2.326361309,2,15,68,9,2,1,8,16,-4.266813486
99,2.421304191,2.325313392,2,15,68,10,2,1,8,16,-4.272441938
100,2.42223309,2.325091918,2,15,69,10,2,1,8,16,-4.265767076
101,2.420962683,2.324939305,2,15,69,11,2,1,8,16,-4.271567583
102,2.419239346,2.323679869,2,17,68,10,3,1,8,16,-4.276541064
103,2.420454783,2.329267107,2,16,70,10,3,1,8,16,-4.292689703
104,2.419425586,2.329198479,2,15,72,11,2,1,8,16,-4.29148546
105,2.419670523,2.329242732,2,14,75,10,2,1,8,16,-4.288252009
107,2.41947895,2.32930051,2,18,72,11,2,1,8,16,-4.302679219
108,2.419333952,2.323268318,2,20,71,11,2,1,8,16,-4.307183373
109,2.421045691,2.325065867,2,22,70,11,2,1,8,16,-4.305068845
110,2.420401228,2.32502285,2,22,73,9,2,1,8,16,-4.326173173
111,2.420520931,2.325078369,2,23,73,9,2,1,8,16,-4.318525778
112,2.424642037,2.319831122,1,22,76,9,2,1,8,16,-4.339173005
113,2.425866814,2.320541456,1,21,78,9,2,1,8,16,-4.340618508
114,2.425926097,2.320572087,1,22,78,9,2,1,8,16,-4.337368658
115,2.42699617,2.320453956,1,23,78,9,2,1,8,16,-4.330405297
116,2.427742819,2.320600982,1,24,78,9,2,1,8,16,-4.318101762
117,2.430076558,2.32754053,2,24,78,9,2,1,8,16,-4.31665636
118,2.429091186,2.326769272,2,23,80,9,2,1,8,16,-4.310287565
119,2.428722874,2.327523687,2,23,81,9,2,1,8,16,-4.304654094
120,2.429260915,2.306207046,2,23,82,9,2,1,8,16,-4.300813621
121,2.429960016,2.311031457,2,23,83,9,2,1,8,16,-4.295706287
122,2.43074993,2.347044054,2,23,84,10,1,1,8,16,-4.288150082
123,2.430112505,2.348412199,2,24,85,9,1,1,8,16,-4.289537037
124,2.429714301,2.346890072,2,24,85,9,1,1,8,16,-4.310898386
125,2.429686133,2.346661081,2,24,85,10,1,1,8,16,-4.30045165
126,2.430548064,2.346949004,2,25,85,10,1,1,8,16,-4.296900286
127,2.429820681,2.341451747,2,25,86,10,1,1,8,16,-4.290386473
128,2.432869145,2.327233248,2,26,85,11,1,1,8,16,-4.289177749
129,2.432128527,2.326247068,2,28,85,10,1,1,8,16,-4.288817361
130,2.431623166,2.327057342,2,28,86,10,1,1,8,16,-4.280597022
131,2.431919493,2.338321007,2,28,87,10,1,1,8,16,-4.2754301
132,2.432535499,2.323576677,2,29,87,10,1,1,8,16,-4.278542737
133,2.43233415,2.325302926,2,30,87,10,1,1,8,16,-4.265790028
134,2.432028908,2.328443293,2,32,86,10,1,1,8,16,-4.266099299
135,2.433200107,2.330479482,2,34,83,12,1,1,8,16,-4.287120873
136,2.43346585,2.330621659,2,34,83,12,2,1,8,16,-4.27972244
137,2.433939576,2.329621193,2,34,83,13,2,1,8,16,-4.267376057
138,2.43429645,2.350717204,2,34,84,13,2,1,8,16,-4.258697084
139,2.435001637,2.335856432,2,33,86,13,2,1,8,16,-4.257066922
140,2.435294187,2.342223945,2,33,87,13,2,1,8,16,-4.246840806
141,2.435622548,2.349566129,2,34,87,13,2,1,8,16,-4.239956596
142,2.435379491,2.34880946,2,33,90,11,3,1,8,16,-4.238164708
143,2.434778534,2.347813622,2,33,89,13,3,1,8,16,-4.228998787
144,2.435840268,2.340878984,2,34,91,9,5,1,8,16,-4.263294186
145,2.436428287,2.34570881,2,36,89,10,5,1,8,16,-4.260511902
146,2.437203754,2.34801711,2,37,89,10,5,1,8,16,-4.248059586
147,2.436115827,2.343607088,2,37,91,8,6,1,8,16,-4.237784984
148,2.433663718,2.343477834,2,38,91,8,6,1,8,16,-4.252212798
149,2.434630081,2.346399599,2,38,92,8,6,1,8,16,-4.255175487
150,2.435123207,2.335037295,2,38,94,7,6,1,8,16,-4.251293132
151,2.436117016,2.338780194,2,37,96,7,6,1,8,16,-4.251555063
152,2.436211278,2.333004725,2,37,97,7,6,1,8,16,-4.244544253
153,2.436100776,2.33318132,2,37,97,8,6,1,8,16,-4.239362254
154,2.435658942,2.33467845,2,39,96,7,7,1,8,16,-4.239623327
155,2.435763948,2.334702563,2,39,96,8,7,1,8,16,-4.231867467
156,2.437197349,2.334512414,2,39,97,8,7,1,8,16,-4.225693092
157,2.436731856,2.334444645,2,41,96,8,7,1,8,16,-4.219113523
158,2.43798123,2.334883217,2,40,98,8,7,1,8,16,-4.21015877
159,2.437920715,2.334539526,2,43,96,8,7,1,8,16,-4.21118875
160,2.436790688,2.334466649,2,44,96,8,7,1,8,16,-4.197262242
161,2.439215259,2.334608129,2,44,97,8,7,1,8,16,-4.189998528
162,2.438904639,2.331056859,2,44,97,9,7,1,8,16,-4.179600126
163,2.439292013,2.342926266,2,45,97,9,7,1,8,16,-4.171738331
164,2.439500969,2.342710724,2,47,97,8,7,1,8,16,-4.176724202
165,2.439553891,2.343093328,2,49,96,8,7,1,8,16,-4.179150345
166,2.442670842,2.33715066,2,49,98,7,7,1,8,16,-4.178566885
167,2.442281767,2.337174083,2,50,98,7,7,1,8,16,-4.173635312
168,2.443484806,2.332176927,2,52,96,8,7,1,8,16,-4.172765269
169,2.442964335,2.333323352,2,52,97,8,7,1,8,16,-4.161131566
170,2.442755313,2.331613708,2,51,99,9,6,1,8,16,-4.15105512
171,2.441416843,2.327926668,3,50,101,8,6,1,8,16,-4.126792206
172,2.442599146,2.334474183,3,49,103,8,6,1,8,16,-4.123120601
173,2.442886052,2.334328995,3,50,103,7,7,1,8,16,-4.112322368
174,2.442209323,2.327471746,3,52,102,7,7,1,8,16,-4.116364327
175,2.442044345,2.329375694,3,52,103,9,5,1,8,16,-4.112519393
176,2.441818961,2.326010865,3,52,103,10,5,1,8,16,-4.110862357
177,2.441720044,2.326380341,3,52,104,11,4,1,8,16,-4.101925142
178,2.440803612,2.326300777,3,54,102,11,5,1,8,16,-4.103058887
179,2.44180297,2.336334754,3,54,102,11,6,1,8,16,-4.092004275
180,2.442148299,2.334418227,3,54,103,13,4,1,8,16,-4.100714995
181,2.441579566,2.333237012,3,54,103,14,4,1,8,16,-4.084553696
182,2.442039098,2.340090443,3,54,103,15,4,1,8,16,-4.076646117
183,2.442355298,2.334365812,3,54,104,15,4,1,8,16,-4.072892624
184,2.442677872,2.345707551,3,55,104,15,4,1,8,16,-4.069497185
185,2.444317886,2.346863281,3,56,104,15,4,1,8,16,-4.067393171
186,2.445364106,2.343514836,1,59,104,15,4,1,8,16,-4.083603176
187,2.445231496,2.329540767,1,59,105,15,4,1,8,16,-4.080493888
188,2.444868861,2.329017433,1,61,104,15,4,1,8,16,-4.082948138
189,2.445267348,2.319728356,1,64,103,14,4,1,8,16,-4.102766513
190,2.445368701,2.319720619,1,64,104,15,3,1,8,16,-4.098526375
191,2.445216042,2.319688543,1,64,106,14,3,1,8,16,-4.098904638
192,2.443889041,2.334958485,2,66,106,12,3,1,8,16,-4.087839858
193,2.44456778,2.335279815,2,68,104,13,3,1,8,16,-4.088954154
194,2.444774087,2.322443517,2,68,105,12,4,1,8,16,-4.097455054
195,2.443901183,2.322269779,2,68,106,12,4,1,8,16,-4.090436196
196,2.444389303,2.335016065,2,69,106,11,4,1,8,16,-4.103138327
197,2.447207885,2.33502754,2,70,105,12,4,1,8,16,-4.105182733
198,2.447119785,2.335571958,2,71,105,13,3,1,8,16,-4.107748862
199,2.446780146,2.348055202,2,72,105,11,5,1,8,16,-4.113126967
200,2.445478876,2.342590766,2,73,105,10,6,1,8,16,-4.109182153
201,2.447345806,2.343542368,2,74,105,11,5,1,8,16,-4.109730286
241,2.452975489,2.351464174,3,102,116,5,4,1,8,16,-4.365071362
242,2.45197233,2.363548444,3,104,113,7,4,1,8,16,-4.382751332
243,2.454539205,2.366897705,3,105,112,7,4,1,8,16,-4.396086127
244,2.453540759,2.392721101,3,107,112,6,4,1,8,16,-4.392455544
245,2.455969272,2.370621369,3,106,114,6,4,1,8,16,-4.405247098
246,2.455950781,2.370697354,3,105,115,7,4,1,8,16,-4.399133231
1,2.416922415,2.310285374,0,0,1,0,0,1,8,16,-3.925996786
2,2.416235499,2.311390007,0,0,1,1,0,1,8,16,-4.12080728
3,2.415039878,2.322237304,0,0,2,1,0,1,8,16,-4.148942504
4,2.416092124,2.324007472,0,0,2,2,0,1,8,16,-4.500635329
5,2.416374066,2.317037947,1,0,2,2,0,1,8,16,-4.120009958
6,2.417158642,2.325821299,1,0,3,2,0,1,8,16,-4.011613529
7,2.417196222,2.32679001,1,0,4,2,0,1,8,16,-3.936713526
8,2.417860962,2.319168244,1,0,4,2,1,1,8,16,-3.903833596
9,2.41815557,2.328128,1,0,5,2,1,1,8,16,-3.877477174
10,2.418309264,2.342034572,1,0,6,2,1,1,8,16,-3.890700294
11,2.41721686,2.341792957,1,0,7,2,1,1,8,16,-3.874810906
12,2.417452412,2.331462744,2,0,7,2,1,1,8,16,-3.783740539
13,2.416664263,2.312730093,2,0,8,2,1,1,8,16,-3.817420968
14,2.417247597,2.320979329,2,0,9,2,1,1,8,16,-3.813819081
15,2.417821138,2.319591818,2,0,10,2,1,1,8,16,-3.871541631
16,2.416668034,2.32138363,2,0,10,3,1,1,8,16,-4.0355624
17,2.416212656,2.320688023,2,0,11,3,1,1,8,16,-4.067527441
18,2.415908497,2.315136534,3,0,11,3,1,1,8,16,-4.017618812
19,2.415960442,2.314692407,4,0,11,3,1,1,8,16,-3.966514636
20,2.415727805,2.314761137,4,0,12,3,1,1,8,16,-3.962302858
21,2.416321521,2.315846197,4,0,13,3,1,1,8,16,-3.978264404
22,2.41664289,2.315419049,4,0,13,4,1,1,8,16,-3.970967493
23,2.417102087,2.308056888,4,0,14,4,1,1,8,16,-3.972726595
24,2.417657564,2.307895766,4,0,15,4,1,1,8,16,-3.948489315
25,2.41779179,2.308473709,5,0,15,4,1,1,8,16,-3.910103161
26,2.417937932,2.323756436,4,2,17,2,1,1,8,16,-3.964411866
27,2.415991349,2.324187671,3,3,17,3,1,1,8,16,-4.033461888
28,2.416550319,2.324033177,3,3,18,3,1,1,8,16,-4.018944716
29,2.416594215,2.32445003,3,3,19,3,1,1,8,16,-4.015661167
30,2.416798025,2.324391548,3,3,21,3,0,1,8,16,-4.06715236
31,2.416537951,2.324539797,3,3,22,3,0,1,8,16,-4.087145353
32,2.41686502,2.316538636,3,3,23,3,0,1,8,16,-4.091459794
33,2.416302728,2.308537647,3,3,24,3,0,1,8,16,-4.095778314
34,2.417083033,2.324624006,3,3,25,3,0,1,8,16,-4.091483213
35,2.417252257,2.309110629,3,4,25,3,0,1,8,16,-4.093637897
36,2.418798413,2.309293079,3,4,25,3,1,1,8,16,-4.1343636
37,2.417805082,2.30897887,3,4,26,3,1,1,8,16,-4.122453013
38,2.416939371,2.317055286,3,4,27,3,1,1,8,16,-4.114453139
39,2.41729169,2.324777712,3,5,27,3,1,1,8,16,-4.117638989
40,2.416189823,2.306756188,3,5,28,3,1,1,8,16,-4.108687623
41,2.416814493,2.308305899,3,5,28,3,2,1,8,16,-4.109198
42,2.415662844,2.309271282,3,5,29,4,1,1,8,16,-4.133231942
43,2.415949183,2.315713639,3,5,29,4,2,1,8,16,-4.130191957
44,2.416214288,2.315775881,3,6,29,4,2,1,8,16,-4.118769143
45,2.416547456,2.308168753,3,6,30,4,2,1,8,16,-4.099669992
46,2.416051036,2.324762701,3,5,31,5,2,1,8,16,-4.138451824
47,2.417289055,2.324501598,3,5,32,4,3,1,8,16,-4.128977799
48,2.4177481,2.324146793,3,5,32,5,3,1,8,16,-4.118043172
49,2.418251197,2.315902031,3,6,32,5,3,1,8,16,-4.117744239
50,2.417295803,2.34061673,3,6,33,5,3,1,8,16,-4.096022616
51,2.417898616,2.333452124,3,6,34,5,3,1,8,16,-4.081090203
52,2.417344517,2.334711292,3,6,35,4,4,1,8,16,-4.076253273
53,2.419351977,2.335810348,3,7,35,4,4,1,8,16,-4.069592105
54,2.419164254,2.335447953,3,7,36,4,4,1,8,16,-4.066468209
55,2.41988119,2.336508597,3,7,37,4,4,1,8,16,-4.052506602
56,2.420220502,2.342739844,3,7,38,4,4,1,8,16,-4.066347442
57,2.421984377,2.348957504,3,8,38,4,4,1,8,16,-4.065543993
58,2.42253842,2.348158781,3,8,39,4,4,1,8,16,-4.038913734
59,2.423232784,2.321228414,3,8,40,4,4,1,8,16,-4.048180225
60,2.422443557,2.315195783,3,8,41,4,4,1,8,16,-4.064331063
61,2.423032616,2.308176167,3,9,41,4,4,1,8,16,-4.048154851
62,2.424325394,2.311395491,3,8,43,4,4,1,8,16,-4.068090889
63,2.422202761,2.319682746,3,8,43,5,4,1,8,16,-4.097851867
64,2.422265707,2.326823353,3,8,44,5,4,1,8,16,-4.106826822
65,2.422192661,2.325041,3,8,45,5,4,1,8,16,-4.109511595
66,2.422235723,2.318921972,3,8,46,5,4,1,8,16,-4.11987704
67,2.422657132,2.313144986,3,8,47,5,4,1,8,16,-4.153875374
68,2.420193354,2.301664375,3,8,47,6,4,1,8,16,-4.159801797
69,2.420618692,2.298809566,3,8,48,6,4,1,8,16,-4.146482952
70,2.420862719,2.299867363,3,8,49,7,3,1,8,16,-4.157623216
71,2.420871376,2.301991492,3,7,51,7,3,1,8,16,-4.211900904
72,2.420797815,2.303289441,3,7,51,7,4,1,8,16,-4.204487238
73,2.420838813,2.317468054,3,8,51,7,4,1,8,16,-4.176822733
74,2.419311577,2.319903779,3,9,51,7,4,1,8,16,-4.169656064
75,2.41726654,2.323293803,3,10,50,8,4,1,8,16,-4.180577888
76,2.418672583,2.321948569,2,9,55,6,4,1,8,16,-4.223237232
77,2.41905259,2.323386693,2,9,56,6,4,1,8,16,-4.210462471
78,2.417554351,2.324394964,2,11,55,6,4,1,8,16,-4.198672373
79,2.416560999,2.319444854,2,11,55,7,4,1,8,16,-4.184358053
80,2.416810224,2.320054917,2,11,56,7,4,1,8,16,-4.190916956
81,2.416244438,2.320697662,2,11,57,7,4,1,8,16,-4.190491712
82,2.417816633,2.321028145,2,11,57,8,4,1,8,16,-4.19089333
83,2.416438652,2.332227714,2,11,58,8,4,1,8,16,-4.181362821
84,2.416931872,2.342911568,2,12,58,8,4,1,8,16,-4.176350423
85,2.416915272,2.343843267,3,12,58,9,3,1,8,16,-4.162207115
86,2.418243681,2.343939926,3,12,60,8,3,1,8,16,-4.162123895
87,2.418104706,2.344231972,3,12,61,9,2,1,8,16,-4.180077888
88,2.417325477,2.353100842,3,13,61,9,2,1,8,16,-4.171135871
89,2.417346434,2.364380245,4,11,62,9,3,1,8,16,-4.195244845
90,2.415752759,2.358867842,3,13,62,10,2,1,8,16,-4.200582371
91,2.415281054,2.359496264,3,13,63,10,2,1,8,16,-4.198023136
92,2.415180994,2.355801273,3,13,64,10,2,1,8,16,-4.184478971
93,2.415280747,2.344376617,3,14,65,9,2,1,8,16,-4.193390729
94,2.415247812,2.345035293,3,15,65,9,2,1,8,16,-4.199512792
95,2.415705686,2.345431261,4,15,65,9,2,1,8,16,-4.186712593
96,2.418608573,2.33297595,3,16,65,10,2,1,8,16,-4.210270727
97,2.419264953,2.33598646,3,16,66,10,2,1,8,16,-4.233730359
98,2.420050959,2.345785973,3,17,66,10,2,1,8,16,-4.237919537
99,2.419985635,2.34574519,3,17,67,10,2,1,8,16,-4.235322702
100,2.421006771,2.354758246,3,19,67,9,2,1,8,16,-4.232683407
101,2.421017428,2.337429937,3,19,67,10,2,1,8,16,-4.242482508
102,2.421443514,2.338177111,3,20,67,10,2,1,8,16,-4.234166948
103,2.421737842,2.34973706,4,20,67,10,2,1,8,16,-4.21287166
104,2.421150744,2.340353005,4,20,68,10,2,1,8,16,-4.228283901
105,2.420332736,2.339545733,4,21,68,10,2,1,8,16,-4.21776152
106,2.42170343,2.33901158,4,20,70,10,2,1,8,16,-4.212075611
107,2.423529267,2.339558667,4,19,72,10,2,1,8,16,-4.219384419
108,2.423776846,2.338655275,4,19,73,10,2,1,8,16,-4.218250241
109,2.42320501,2.340008719,4,19,74,10,2,1,8,16,-4.215677274
110,2.422922408,2.338095524,4,19,75,10,2,1,8,16,-4.21019711
111,2.422962215,2.33805076,4,20,75,10,2,1,8,16,-4.203605636
112,2.423424777,2.32741342,4,20,75,11,2,1,8,16,-4.207623992
113,2.423265913,2.328414646,4,21,75,11,2,1,8,16,-4.205748822
114,2.423260141,2.328668183,4,22,76,10,2,1,8,16,-4.191596877
115,2.421470656,2.328675067,4,22,77,10,2,1,8,16,-4.190624934
116,2.422779241,2.318469855,4,22,79,9,2,1,8,16,-4.186025821
117,2.422005987,2.322769848,4,23,79,9,2,1,8,16,-4.175426283
118,2.423181811,2.316783778,4,22,80,10,2,1,8,16,-4.165514149
119,2.422297891,2.315517495,4,23,80,11,1,1,8,16,-4.145427716
120,2.423473786,2.313036856,4,23,80,12,1,1,8,16,-4.146756942
121,2.424128168,2.314015386,4,24,79,13,1,1,8,16,-4.160603764
122,2.425664713,2.317627086,4,25,78,14,1,1,8,16,-4.181966723
123,2.426112792,2.31835608,4,25,79,14,1,1,8,16,-4.176711933
124,2.427081703,2.319254019,4,27,77,15,1,1,8,16,-4.18325552
126,2.428579736,2.337529576,4,26,81,14,1,1,8,16,-4.198014271
127,2.429435372,2.324369811,3,28,80,15,1,1,8,16,-4.205320948
128,2.429922135,2.335511801,3,29,80,15,1,1,8,16,-4.195974104
129,2.431224089,2.335215368,3,29,81,15,1,1,8,16,-4.189401048
130,2.430616362,2.323192787,3,29,83,14,1,1,8,16,-4.198414232
131,2.431712786,2.323212364,3,29,84,14,1,1,8,16,-4.191379543
132,2.433134921,2.323265729,3,29,85,14,1,1,8,16,-4.181316699
133,2.433239992,2.323300545,3,29,86,14,1,1,8,16,-4.173121279
134,2.433233408,2.32346025,3,29,87,14,1,1,8,16,-4.167867411
135,2.432911035,2.329861867,3,29,88,14,1,1,8,16,-4.164101674
